event_id,user_id,event_time,session_id,page_views
3842,13842,2024-01-03 16:02:00,93842,16
3843,13843,2024-01-03 16:03:00,93843,10
3844,13844,2024-01-03 16:04:00,93844,14
3845,13845,2024-01-03 16:05:00,93845,9
3846,13846,2024-01-03 16:06:00,93846,11
3847,13847,2024-01-03 16:07:00,93847,7
3848,13848,2024-01-03 16:08:00,93848,8
3849,13849,2024-01-03 16:09:00,93849,4
3850,13850,2024-01-03 16:10:00,93850,14
3851,13851,2024-01-03 16:11:00,93851,9
3852,13852,2024-01-03 16:12:00,93852,19
3853,13853,2024-01-03 16:13:00,93853,11
3854,13854,2024-01-03 16:14:00,93854,1
3855,13855,2024-01-03 16:15:00,93855,14
3856,13856,2024-01-03 16:16:00,93856,2
3857,13857,2024-01-03 16:17:00,93857,11
3858,13858,2024-01-03 16:18:00,93858,10
3859,13859,2024-01-03 16:19:00,93859,4
3860,13860,2024-01-03 16:20:00,93860,4
3861,13861,2024-01-03 16:21:00,93861,7
3862,13862,2024-01-03 16:22:00,93862,16
3863,13863,2024-01-03 16:23:00,93863,4
3864,13864,2024-01-03 16:24:00,93864,8
3865,13865,2024-01-03 16:25:00,93865,10
3866,13866,2024-01-03 16:26:00,93866,14
3867,13867,2024-01-03 16:27:00,93867,8
3868,13868,2024-01-03 16:28:00,93868,4
3869,13869,2024-01-03 16:29:00,93869,1
3870,13870,2024-01-03 16:30:00,93870,16
3871,13871,2024-01-03 16:31:00,93871,18
3872,13872,2024-01-03 16:32:00,93872,20
3873,13873,2024-01-03 16:33:00,93873,2
3874,13874,2024-01-03 16:34:00,93874,16
3875,13875,2024-01-03 16:35:00,93875,18
3876,13876,2024-01-03 16:36:00,93876,14
3877,13877,2024-01-03 16:37:00,93877,19
3878,13878,2024-01-03 16:38:00,93878,11
3879,13879,2024-01-03 16:39:00,93879,15
3880,13880,2024-01-03 16:40:00,93880,13
3881,13881,2024-01-03 16:41:00,93881,2
3882,13882,2024-01-03 16:42:00,93882,4
3883,13883,2024-01-03 16:43:00,93883,18
3884,13884,2024-01-03 16:44:00,93884,17
3885,13885,2024-01-03 16:45:00,93885,8
3886,13886,2024-01-03 16:46:00,93886,1
3887,13887,2024-01-03 16:47:00,93887,9
3888,13888,2024-01-03 16:48:00,93888,4
3889,13889,2024-01-03 16:49:00,93889,11
3890,13890,2024-01-03 16:50:00,93890,9
3891,13891,2024-01-03 16:51:00,93891,10
3892,13892,2024-01-03 16:52:00,93892,16
3893,13893,2024-01-03 16:53:00,93893,10
3894,13894,2024-01-03 16:54:00,93894,16
3895,13895,2024-01-03 16:55:00,93895,8
3896,13896,2024-01-03 16:56:00,93896,8
3897,13897,2024-01-03 16:57:00,93897,9
3898,13898,2024-01-03 16:58:00,93898,8
3899,13899,2024-01-03 16:59:00,93899,12
3900,13900,2024-01-03 17:00:00,93900,20
3901,13901,2024-01-03 17:01:00,93901,16
3902,13902,2024-01-03 17:02:00,93902,8
3903,13903,2024-01-03 17:03:00,93903,14
3904,13904,2024-01-03 17:04:00,93904,20
3905,13905,2024-01-03 17:05:00,93905,16
3906,13906,2024-01-03 17:06:00,93906,2
3907,13907,2024-01-03 17:07:00,93907,4
3908,13908,2024-01-03 17:08:00,93908,14
3909,13909,2024-01-03 17:09:00,93909,17
3910,13910,2024-01-03 17:10:00,93910,12
3911,13911,2024-01-03 17:11:00,93911,5
3912,13912,2024-01-03 17:12:00,93912,12
3913,13913,2024-01-03 17:13:00,93913,8
3914,13914,2024-01-03 17:14:00,93914,3
3915,13915,2024-01-03 17:15:00,93915,16
3916,13916,2024-01-03 17:16:00,93916,11
3917,13917,2024-01-03 17:17:00,93917,2
3918,13918,2024-01-03 17:18:00,93918,9
3919,13919,2024-01-03 17:19:00,93919,1
3920,13920,2024-01-03 17:20:00,93920,19
3921,13921,2024-01-03 17:21:00,93921,7
3922,13922,2024-01-03 17:22:00,93922,16
3923,13923,2024-01-03 17:23:00,93923,1
3924,13924,2024-01-03 17:24:00,93924,3
3925,13925,2024-01-03 17:25:00,93925,4
3926,13926,2024-01-03 17:26:00,93926,17
3927,13927,2024-01-03 17:27:00,93927,11
3928,13928,2024-01-03 17:28:00,93928,20
3929,13929,2024-01-03 17:29:00,93929,13
3930,13930,2024-01-03 17:30:00,93930,18
3931,13931,2024-01-03 17:31:00,93931,19
3932,13932,2024-01-03 17:32:00,93932,15
3933,13933,2024-01-03 17:33:00,93933,9
3934,13934,2024-01-03 17:34:00,93934,1
3935,13935,2024-01-03 17:35:00,93935,20
3936,13936,2024-01-03 17:36:00,93936,12
3937,13937,2024-01-03 17:37:00,93937,6
3938,13938,2024-01-03 17:38:00,93938,19
3939,13939,2024-01-03 17:39:00,93939,1
3940,13940,2024-01-03 17:40:00,93940,11
3941,13941,2024-01-03 17:41:00,93941,12
3942,13942,2024-01-03 17:42:00,93942,2
3943,13943,2024-01-03 17:43:00,93943,20
3944,13944,2024-01-03 17:44:00,93944,12
3945,13945,2024-01-03 17:45:00,93945,16
3946,13946,2024-01-03 17:46:00,93946,19
3947,13947,2024-01-03 17:47:00,93947,5
3948,13948,2024-01-03 17:48:00,93948,17
3949,13949,2024-01-03 17:49:00,93949,3
3950,13950,2024-01-03 17:50:00,93950,17
3951,13951,2024-01-03 17:51:00,93951,9
3952,13952,2024-01-03 17:52:00,93952,15
3953,13953,2024-01-03 17:53:00,93953,5
3954,13954,2024-01-03 17:54:00,93954,13
3955,13955,2024-01-03 17:55:00,93955,13
3956,13956,2024-01-03 17:56:00,93956,17
3957,13957,2024-01-03 17:57:00,93957,2
3958,13958,2024-01-03 17:58:00,93958,13
3959,13959,2024-01-03 17:59:00,93959,7
3960,13960,2024-01-03 18:00:00,93960,20
3961,13961,2024-01-03 18:01:00,93961,20
3962,13962,2024-01-03 18:02:00,93962,6
3963,13963,2024-01-03 18:03:00,93963,10
3964,13964,2024-01-03 18:04:00,93964,3
3965,13965,2024-01-03 18:05:00,93965,14
3966,13966,2024-01-03 18:06:00,93966,4
3967,13967,2024-01-03 18:07:00,93967,3
3968,13968,2024-01-03 18:08:00,93968,20
3969,13969,2024-01-03 18:09:00,93969,12
3970,13970,2024-01-03 18:10:00,93970,9
3971,13971,2024-01-03 18:11:00,93971,2
3972,13972,2024-01-03 18:12:00,93972,13
3973,13973,2024-01-03 18:13:00,93973,6
3974,13974,2024-01-03 18:14:00,93974,16
3975,13975,2024-01-03 18:15:00,93975,17
3976,13976,2024-01-03 18:16:00,93976,20
3977,13977,2024-01-03 18:17:00,93977,1
3978,13978,2024-01-03 18:18:00,93978,17
3979,13979,2024-01-03 18:19:00,93979,18
3980,13980,2024-01-03 18:20:00,93980,2
3981,13981,2024-01-03 18:21:00,93981,13
3982,13982,2024-01-03 18:22:00,93982,17
3983,13983,2024-01-03 18:23:00,93983,7
3984,13984,2024-01-03 18:24:00,93984,3
3985,13985,2024-01-03 18:25:00,93985,4
3986,13986,2024-01-03 18:26:00,93986,5
3987,13987,2024-01-03 18:27:00,93987,4
3988,13988,2024-01-03 18:28:00,93988,15
3989,13989,2024-01-03 18:29:00,93989,19
3990,13990,2024-01-03 18:30:00,93990,11
3991,13991,2024-01-03 18:31:00,93991,20
3992,13992,2024-01-03 18:32:00,93992,5
3993,13993,2024-01-03 18:33:00,93993,18
3994,13994,2024-01-03 18:34:00,93994,5
3995,13995,2024-01-03 18:35:00,93995,6
3996,13996,2024-01-03 18:36:00,93996,7
3997,13997,2024-01-03 18:37:00,93997,8
3998,13998,2024-01-03 18:38:00,93998,3
3999,13999,2024-01-03 18:39:00,93999,6
4000,14000,2024-01-03 18:40:00,94000,11
4001,14001,2024-01-03 18:41:00,94001,13
4002,14002,2024-01-03 18:42:00,94002,16
4003,14003,2024-01-03 18:43:00,94003,16
4004,14004,2024-01-03 18:44:00,94004,5
4005,14005,2024-01-03 18:45:00,94005,12
4006,14006,2024-01-03 18:46:00,94006,1
4007,14007,2024-01-03 18:47:00,94007,7
4008,14008,2024-01-03 18:48:00,94008,17
4009,14009,2024-01-03 18:49:00,94009,12
4010,14010,2024-01-03 18:50:00,94010,14
4011,14011,2024-01-03 18:51:00,94011,4
4012,14012,2024-01-03 18:52:00,94012,14
4013,14013,2024-01-03 18:53:00,94013,6
4014,14014,2024-01-03 18:54:00,94014,15
4015,14015,2024-01-03 18:55:00,94015,4
4016,14016,2024-01-03 18:56:00,94016,9
4017,14017,2024-01-03 18:57:00,94017,3
4018,14018,2024-01-03 18:58:00,94018,7
4019,14019,2024-01-03 18:59:00,94019,9
4020,14020,2024-01-03 19:00:00,94020,6
4021,14021,2024-01-03 19:01:00,94021,16
4022,14022,2024-01-03 19:02:00,94022,16
4023,14023,2024-01-03 19:03:00,94023,7
4024,14024,2024-01-03 19:04:00,94024,5
4025,14025,2024-01-03 19:05:00,94025,7
4026,14026,2024-01-03 19:06:00,94026,11
4027,14027,2024-01-03 19:07:00,94027,16
4028,14028,2024-01-03 19:08:00,94028,8
4029,14029,2024-01-03 19:09:00,94029,16
4030,14030,2024-01-03 19:10:00,94030,9
4031,14031,2024-01-03 19:11:00,94031,6
4032,14032,2024-01-03 19:12:00,94032,4
4033,14033,2024-01-03 19:13:00,94033,10
4034,14034,2024-01-03 19:14:00,94034,5
4035,14035,2024-01-03 19:15:00,94035,1
4036,14036,2024-01-03 19:16:00,94036,20
4037,14037,2024-01-03 19:17:00,94037,9
4038,14038,2024-01-03 19:18:00,94038,6
4039,14039,2024-01-03 19:19:00,94039,2
4040,14040,2024-01-03 19:20:00,94040,15
4041,14041,2024-01-03 19:21:00,94041,20
4042,14042,2024-01-03 19:22:00,94042,8
4043,14043,2024-01-03 19:23:00,94043,16
4044,14044,2024-01-03 19:24:00,94044,9
4045,14045,2024-01-03 19:25:00,94045,4
4046,14046,2024-01-03 19:26:00,94046,12
4047,14047,2024-01-03 19:27:00,94047,17
4048,14048,2024-01-03 19:28:00,94048,15
4049,14049,2024-01-03 19:29:00,94049,3
4050,14050,2024-01-03 19:30:00,94050,20
4051,14051,2024-01-03 19:31:00,94051,20
4052,14052,2024-01-03 19:32:00,94052,10
4053,14053,2024-01-03 19:33:00,94053,5
4054,14054,2024-01-03 19:34:00,94054,11
4055,14055,2024-01-03 19:35:00,94055,2
4056,14056,2024-01-03 19:36:00,94056,11
4057,14057,2024-01-03 19:37:00,94057,19
4058,14058,2024-01-03 19:38:00,94058,5
4059,14059,2024-01-03 19:39:00,94059,11
4060,14060,2024-01-03 19:40:00,94060,8
4061,14061,2024-01-03 19:41:00,94061,1
4062,14062,2024-01-03 19:42:00,94062,19
4063,14063,2024-01-03 19:43:00,94063,12
4064,14064,2024-01-03 19:44:00,94064,12
4065,14065,2024-01-03 19:45:00,94065,18
4066,14066,2024-01-03 19:46:00,94066,16
4067,14067,2024-01-03 19:47:00,94067,16
4068,14068,2024-01-03 19:48:00,94068,20
4069,14069,2024-01-03 19:49:00,94069,20
4070,14070,2024-01-03 19:50:00,94070,8
4071,14071,2024-01-03 19:51:00,94071,13
4072,14072,2024-01-03 19:52:00,94072,10
4073,14073,2024-01-03 19:53:00,94073,6
4074,14074,2024-01-03 19:54:00,94074,16
4075,14075,2024-01-03 19:55:00,94075,7
4076,14076,2024-01-03 19:56:00,94076,15
4077,14077,2024-01-03 19:57:00,94077,19
4078,14078,2024-01-03 19:58:00,94078,12
4079,14079,2024-01-03 19:59:00,94079,15
4080,14080,2024-01-03 20:00:00,94080,5
4081,14081,2024-01-03 20:01:00,94081,8
4082,14082,2024-01-03 20:02:00,94082,17
4083,14083,2024-01-03 20:03:00,94083,4
4084,14084,2024-01-03 20:04:00,94084,14
4085,14085,2024-01-03 20:05:00,94085,3
4086,14086,2024-01-03 20:06:00,94086,5
4087,14087,2024-01-03 20:07:00,94087,19
4088,14088,2024-01-03 20:08:00,94088,5
4089,14089,2024-01-03 20:09:00,94089,3
4090,14090,2024-01-03 20:10:00,94090,8
4091,14091,2024-01-03 20:11:00,94091,11
4092,14092,2024-01-03 20:12:00,94092,4
4093,14093,2024-01-03 20:13:00,94093,4
4094,14094,2024-01-03 20:14:00,94094,3
4095,14095,2024-01-03 20:15:00,94095,8
4096,14096,2024-01-03 20:16:00,94096,7
4097,14097,2024-01-03 20:17:00,94097,2
4098,14098,2024-01-03 20:18:00,94098,4
4099,14099,2024-01-03 20:19:00,94099,1
4100,14100,2024-01-03 20:20:00,94100,16
4101,14101,2024-01-03 20:21:00,94101,11
4102,14102,2024-01-03 20:22:00,94102,7
4103,14103,2024-01-03 20:23:00,94103,12
4104,14104,2024-01-03 20:24:00,94104,2
4105,14105,2024-01-03 20:25:00,94105,6
4106,14106,2024-01-03 20:26:00,94106,9
4107,14107,2024-01-03 20:27:00,94107,13
4108,14108,2024-01-03 20:28:00,94108,19
4109,14109,2024-01-03 20:29:00,94109,9
4110,14110,2024-01-03 20:30:00,94110,17
4111,14111,2024-01-03 20:31:00,94111,10
4112,14112,2024-01-03 20:32:00,94112,4
4113,14113,2024-01-03 20:33:00,94113,6
4114,14114,2024-01-03 20:34:00,94114,7
4115,14115,2024-01-03 20:35:00,94115,5
4116,14116,2024-01-03 20:36:00,94116,5
4117,14117,2024-01-03 20:37:00,94117,6
4118,14118,2024-01-03 20:38:00,94118,8
4119,14119,2024-01-03 20:39:00,94119,6
4120,14120,2024-01-03 20:40:00,94120,2
4121,14121,2024-01-03 20:41:00,94121,18
4122,14122,2024-01-03 20:42:00,94122,16
4123,14123,2024-01-03 20:43:00,94123,8
4124,14124,2024-01-03 20:44:00,94124,17
4125,14125,2024-01-03 20:45:00,94125,11
4126,14126,2024-01-03 20:46:00,94126,16
4127,14127,2024-01-03 20:47:00,94127,2
4128,14128,2024-01-03 20:48:00,94128,19
4129,14129,2024-01-03 20:49:00,94129,10
4130,14130,2024-01-03 20:50:00,94130,7
4131,14131,2024-01-03 20:51:00,94131,19
4132,14132,2024-01-03 20:52:00,94132,4
4133,14133,2024-01-03 20:53:00,94133,8
4134,14134,2024-01-03 20:54:00,94134,16
4135,14135,2024-01-03 20:55:00,94135,1
4136,14136,2024-01-03 20:56:00,94136,17
4137,14137,2024-01-03 20:57:00,94137,12
4138,14138,2024-01-03 20:58:00,94138,18
4139,14139,2024-01-03 20:59:00,94139,15
4140,14140,2024-01-03 21:00:00,94140,17
4141,14141,2024-01-03 21:01:00,94141,7
4142,14142,2024-01-03 21:02:00,94142,16
4143,14143,2024-01-03 21:03:00,94143,20
4144,14144,2024-01-03 21:04:00,94144,6
4145,14145,2024-01-03 21:05:00,94145,4
4146,14146,2024-01-03 21:06:00,94146,8
4147,14147,2024-01-03 21:07:00,94147,4
4148,14148,2024-01-03 21:08:00,94148,14
4149,14149,2024-01-03 21:09:00,94149,18
4150,14150,2024-01-03 21:10:00,94150,6
4151,14151,2024-01-03 21:11:00,94151,5
4152,14152,2024-01-03 21:12:00,94152,13
4153,14153,2024-01-03 21:13:00,94153,2
4154,14154,2024-01-03 21:14:00,94154,17
4155,14155,2024-01-03 21:15:00,94155,1
4156,14156,2024-01-03 21:16:00,94156,20
4157,14157,2024-01-03 21:17:00,94157,20
4158,14158,2024-01-03 21:18:00,94158,7
4159,14159,2024-01-03 21:19:00,94159,15
4160,14160,2024-01-03 21:20:00,94160,3
4161,14161,2024-01-03 21:21:00,94161,12
4162,14162,2024-01-03 21:22:00,94162,4
4163,14163,2024-01-03 21:23:00,94163,20
4164,14164,2024-01-03 21:24:00,94164,8
4165,14165,2024-01-03 21:25:00,94165,3
4166,14166,2024-01-03 21:26:00,94166,15
4167,14167,2024-01-03 21:27:00,94167,18
4168,14168,2024-01-03 21:28:00,94168,10
4169,14169,2024-01-03 21:29:00,94169,9
4170,14170,2024-01-03 21:30:00,94170,20
4171,14171,2024-01-03 21:31:00,94171,18
4172,14172,2024-01-03 21:32:00,94172,18
4173,14173,2024-01-03 21:33:00,94173,8
4174,14174,2024-01-03 21:34:00,94174,18
4175,14175,2024-01-03 21:35:00,94175,1
4176,14176,2024-01-03 21:36:00,94176,7
4177,14177,2024-01-03 21:37:00,94177,15
4178,14178,2024-01-03 21:38:00,94178,9
4179,14179,2024-01-03 21:39:00,94179,15
4180,14180,2024-01-03 21:40:00,94180,8
4181,14181,2024-01-03 21:41:00,94181,18
4182,14182,2024-01-03 21:42:00,94182,4
4183,14183,2024-01-03 21:43:00,94183,4
4184,14184,2024-01-03 21:44:00,94184,8
4185,14185,2024-01-03 21:45:00,94185,7
4186,14186,2024-01-03 21:46:00,94186,15
4187,14187,2024-01-03 21:47:00,94187,2
4188,14188,2024-01-03 21:48:00,94188,9
4189,14189,2024-01-03 21:49:00,94189,19
4190,14190,2024-01-03 21:50:00,94190,9
4191,14191,2024-01-03 21:51:00,94191,13
4192,14192,2024-01-03 21:52:00,94192,6
4193,14193,2024-01-03 21:53:00,94193,10
4194,14194,2024-01-03 21:54:00,94194,12
4195,14195,2024-01-03 21:55:00,94195,11
4196,14196,2024-01-03 21:56:00,94196,10
4197,14197,2024-01-03 21:57:00,94197,1
4198,14198,2024-01-03 21:58:00,94198,15
4199,14199,2024-01-03 21:59:00,94199,16
4200,14200,2024-01-03 22:00:00,94200,1
4201,14201,2024-01-03 22:01:00,94201,1
4202,14202,2024-01-03 22:02:00,94202,11
4203,14203,2024-01-03 22:03:00,94203,8
4204,14204,2024-01-03 22:04:00,94204,12
4205,14205,2024-01-03 22:05:00,94205,11
4206,14206,2024-01-03 22:06:00,94206,17
4207,14207,2024-01-03 22:07:00,94207,17
4208,14208,2024-01-03 22:08:00,94208,5
4209,14209,2024-01-03 22:09:00,94209,7
4210,14210,2024-01-03 22:10:00,94210,9
4211,14211,2024-01-03 22:11:00,94211,18
4212,14212,2024-01-03 22:12:00,94212,4
4213,14213,2024-01-03 22:13:00,94213,4
4214,14214,2024-01-03 22:14:00,94214,17
4215,14215,2024-01-03 22:15:00,94215,1
4216,14216,2024-01-03 22:16:00,94216,18
4217,14217,2024-01-03 22:17:00,94217,6
4218,14218,2024-01-03 22:18:00,94218,19
4219,14219,2024-01-03 22:19:00,94219,8
4220,14220,2024-01-03 22:20:00,94220,17
4221,14221,2024-01-03 22:21:00,94221,11
4222,14222,2024-01-03 22:22:00,94222,2
4223,14223,2024-01-03 22:23:00,94223,5
4224,14224,2024-01-03 22:24:00,94224,18
4225,14225,2024-01-03 22:25:00,94225,9
4226,14226,2024-01-03 22:26:00,94226,16
4227,14227,2024-01-03 22:27:00,94227,16
4228,14228,2024-01-03 22:28:00,94228,19
4229,14229,2024-01-03 22:29:00,94229,18
4230,14230,2024-01-03 22:30:00,94230,6
4231,14231,2024-01-03 22:31:00,94231,11
4232,14232,2024-01-03 22:32:00,94232,17
4233,14233,2024-01-03 22:33:00,94233,16
4234,14234,2024-01-03 22:34:00,94234,12
4235,14235,2024-01-03 22:35:00,94235,8
4236,14236,2024-01-03 22:36:00,94236,15
4237,14237,2024-01-03 22:37:00,94237,3
4238,14238,2024-01-03 22:38:00,94238,12
4239,14239,2024-01-03 22:39:00,94239,14
4240,14240,2024-01-03 22:40:00,94240,10
4241,14241,2024-01-03 22:41:00,94241,4
4242,14242,2024-01-03 22:42:00,94242,11
4243,14243,2024-01-03 22:43:00,94243,8
4244,14244,2024-01-03 22:44:00,94244,7
4245,14245,2024-01-03 22:45:00,94245,2
4246,14246,2024-01-03 22:46:00,94246,15
4247,14247,2024-01-03 22:47:00,94247,1
4248,14248,2024-01-03 22:48:00,94248,13
4249,14249,2024-01-03 22:49:00,94249,14
4250,14250,2024-01-03 22:50:00,94250,14
4251,14251,2024-01-03 22:51:00,94251,16
4252,14252,2024-01-03 22:52:00,94252,2
4253,14253,2024-01-03 22:53:00,94253,13
4254,14254,2024-01-03 22:54:00,94254,7
4255,14255,2024-01-03 22:55:00,94255,8
4256,14256,2024-01-03 22:56:00,94256,3
4257,14257,2024-01-03 22:57:00,94257,4
4258,14258,2024-01-03 22:58:00,94258,19
4259,14259,2024-01-03 22:59:00,94259,3
4260,14260,2024-01-03 23:00:00,94260,14
4261,14261,2024-01-03 23:01:00,94261,3
4262,14262,2024-01-03 23:02:00,94262,4
4263,14263,2024-01-03 23:03:00,94263,19
4264,14264,2024-01-03 23:04:00,94264,11
4265,14265,2024-01-03 23:05:00,94265,11
4266,14266,2024-01-03 23:06:00,94266,8
4267,14267,2024-01-03 23:07:00,94267,1
4268,14268,2024-01-03 23:08:00,94268,20
4269,14269,2024-01-03 23:09:00,94269,8
4270,14270,2024-01-03 23:10:00,94270,16
4271,14271,2024-01-03 23:11:00,94271,7
4272,14272,2024-01-03 23:12:00,94272,4
4273,14273,2024-01-03 23:13:00,94273,7
4274,14274,2024-01-03 23:14:00,94274,9
4275,14275,2024-01-03 23:15:00,94275,2
4276,14276,2024-01-03 23:16:00,94276,8
4277,14277,2024-01-03 23:17:00,94277,16
4278,14278,2024-01-03 23:18:00,94278,16
4279,14279,2024-01-03 23:19:00,94279,20
4280,14280,2024-01-03 23:20:00,94280,3
4281,14281,2024-01-03 23:21:00,94281,15
4282,14282,2024-01-03 23:22:00,94282,1
4283,14283,2024-01-03 23:23:00,94283,7
4284,14284,2024-01-03 23:24:00,94284,16
4285,14285,2024-01-03 23:25:00,94285,19
4286,14286,2024-01-03 23:26:00,94286,7
4287,14287,2024-01-03 23:27:00,94287,1
4288,14288,2024-01-03 23:28:00,94288,14
4289,14289,2024-01-03 23:29:00,94289,4
4290,14290,2024-01-03 23:30:00,94290,18
4291,14291,2024-01-03 23:31:00,94291,19
4292,14292,2024-01-03 23:32:00,94292,5
4293,14293,2024-01-03 23:33:00,94293,2
4294,14294,2024-01-03 23:34:00,94294,1
4295,14295,2024-01-03 23:35:00,94295,10
4296,14296,2024-01-03 23:36:00,94296,12
4297,14297,2024-01-03 23:37:00,94297,17
4298,14298,2024-01-03 23:38:00,94298,5
4299,14299,2024-01-03 23:39:00,94299,2
4300,14300,2024-01-03 23:40:00,94300,16
4301,14301,2024-01-03 23:41:00,94301,5
4302,14302,2024-01-03 23:42:00,94302,4
4303,14303,2024-01-03 23:43:00,94303,13
4304,14304,2024-01-03 23:44:00,94304,6
4305,14305,2024-01-03 23:45:00,94305,9
4306,14306,2024-01-03 23:46:00,94306,15
4307,14307,2024-01-03 23:47:00,94307,10
4308,14308,2024-01-03 23:48:00,94308,5
4309,14309,2024-01-03 23:49:00,94309,10
4310,14310,2024-01-03 23:50:00,94310,14
4311,14311,2024-01-03 23:51:00,94311,18
4312,14312,2024-01-03 23:52:00,94312,9
4313,14313,2024-01-03 23:53:00,94313,16
4314,14314,2024-01-03 23:54:00,94314,8
4315,14315,2024-01-03 23:55:00,94315,5
4316,14316,2024-01-03 23:56:00,94316,12
4317,14317,2024-01-03 23:57:00,94317,11
4318,14318,2024-01-03 23:58:00,94318,2
4319,14319,2024-01-03 23:59:00,94319,14
4320,14320,2024-01-04 00:00:00,94320,11
4321,14321,2024-01-04 00:01:00,94321,5
4322,14322,2024-01-04 00:02:00,94322,19
4323,14323,2024-01-04 00:03:00,94323,20
4324,14324,2024-01-04 00:04:00,94324,1
4325,14325,2024-01-04 00:05:00,94325,11
4326,14326,2024-01-04 00:06:00,94326,8
4327,14327,2024-01-04 00:07:00,94327,13
4328,14328,2024-01-04 00:08:00,94328,15
4329,14329,2024-01-04 00:09:00,94329,20
4330,14330,2024-01-04 00:10:00,94330,4
4331,14331,2024-01-04 00:11:00,94331,5
4332,14332,2024-01-04 00:12:00,94332,1
4333,14333,2024-01-04 00:13:00,94333,15
4334,14334,2024-01-04 00:14:00,94334,6
4335,14335,2024-01-04 00:15:00,94335,2
4336,14336,2024-01-04 00:16:00,94336,20
4337,14337,2024-01-04 00:17:00,94337,12
4338,14338,2024-01-04 00:18:00,94338,16
4339,14339,2024-01-04 00:19:00,94339,18
4340,14340,2024-01-04 00:20:00,94340,20
4341,14341,2024-01-04 00:21:00,94341,1
4342,14342,2024-01-04 00:22:00,94342,8
4343,14343,2024-01-04 00:23:00,94343,11
4344,14344,2024-01-04 00:24:00,94344,11
4345,14345,2024-01-04 00:25:00,94345,1
4346,14346,2024-01-04 00:26:00,94346,18
4347,14347,2024-01-04 00:27:00,94347,4
4348,14348,2024-01-04 00:28:00,94348,19
4349,14349,2024-01-04 00:29:00,94349,20
4350,14350,2024-01-04 00:30:00,94350,14
4351,14351,2024-01-04 00:31:00,94351,18
4352,14352,2024-01-04 00:32:00,94352,9
4353,14353,2024-01-04 00:33:00,94353,9
4354,14354,2024-01-04 00:34:00,94354,11
4355,14355,2024-01-04 00:35:00,94355,14
4356,14356,2024-01-04 00:36:00,94356,11
4357,14357,2024-01-04 00:37:00,94357,15
4358,14358,2024-01-04 00:38:00,94358,18
4359,14359,2024-01-04 00:39:00,94359,3
4360,14360,2024-01-04 00:40:00,94360,15
4361,14361,2024-01-04 00:41:00,94361,9
4362,14362,2024-01-04 00:42:00,94362,10
4363,14363,2024-01-04 00:43:00,94363,6
4364,14364,2024-01-04 00:44:00,94364,2
4365,14365,2024-01-04 00:45:00,94365,11
4366,14366,2024-01-04 00:46:00,94366,9
4367,14367,2024-01-04 00:47:00,94367,2
4368,14368,2024-01-04 00:48:00,94368,12
4369,14369,2024-01-04 00:49:00,94369,3
4370,14370,2024-01-04 00:50:00,94370,12
4371,14371,2024-01-04 00:51:00,94371,11
4372,14372,2024-01-04 00:52:00,94372,14
4373,14373,2024-01-04 00:53:00,94373,16
4374,14374,2024-01-04 00:54:00,94374,9
4375,14375,2024-01-04 00:55:00,94375,1
4376,14376,2024-01-04 00:56:00,94376,19
4377,14377,2024-01-04 00:57:00,94377,6
4378,14378,2024-01-04 00:58:00,94378,2
4379,14379,2024-01-04 00:59:00,94379,4
4380,14380,2024-01-04 01:00:00,94380,13
4381,14381,2024-01-04 01:01:00,94381,16
4382,14382,2024-01-04 01:02:00,94382,11
4383,14383,2024-01-04 01:03:00,94383,20
4384,14384,2024-01-04 01:04:00,94384,20
4385,14385,2024-01-04 01:05:00,94385,8
4386,14386,2024-01-04 01:06:00,94386,2
4387,14387,2024-01-04 01:07:00,94387,1
4388,14388,2024-01-04 01:08:00,94388,3
4389,14389,2024-01-04 01:09:00,94389,8
4390,14390,2024-01-04 01:10:00,94390,9
4391,14391,2024-01-04 01:11:00,94391,3
4392,14392,2024-01-04 01:12:00,94392,10
4393,14393,2024-01-04 01:13:00,94393,2
4394,14394,2024-01-04 01:14:00,94394,12
4395,14395,2024-01-04 01:15:00,94395,18
4396,14396,2024-01-04 01:16:00,94396,2
4397,14397,2024-01-04 01:17:00,94397,13
4398,14398,2024-01-04 01:18:00,94398,16
4399,14399,2024-01-04 01:19:00,94399,1
4400,14400,2024-01-04 01:20:00,94400,19
4401,14401,2024-01-04 01:21:00,94401,3
4402,14402,2024-01-04 01:22:00,94402,9
4403,14403,2024-01-04 01:23:00,94403,9
4404,14404,2024-01-04 01:24:00,94404,14
4405,14405,2024-01-04 01:25:00,94405,12
4406,14406,2024-01-04 01:26:00,94406,10
4407,14407,2024-01-04 01:27:00,94407,17
4408,14408,2024-01-04 01:28:00,94408,9
4409,14409,2024-01-04 01:29:00,94409,1
4410,14410,2024-01-04 01:30:00,94410,2
4411,14411,2024-01-04 01:31:00,94411,1
4412,14412,2024-01-04 01:32:00,94412,2
4413,14413,2024-01-04 01:33:00,94413,10
4414,14414,2024-01-04 01:34:00,94414,2
4415,14415,2024-01-04 01:35:00,94415,1
4416,14416,2024-01-04 01:36:00,94416,10
4417,14417,2024-01-04 01:37:00,94417,14
4418,14418,2024-01-04 01:38:00,94418,9
4419,14419,2024-01-04 01:39:00,94419,12
4420,14420,2024-01-04 01:40:00,94420,9
4421,14421,2024-01-04 01:41:00,94421,20
4422,14422,2024-01-04 01:42:00,94422,15
4423,14423,2024-01-04 01:43:00,94423,13
