sale_id,region,category,payment_method,amount
2376,South,Grocery,credit_card,161.98
2377,South,Sports,cash,307.83
2378,North,Clothing,credit_card,218.93
2379,West,Sports,credit_card,364.91
2380,South,Electronics,cash,58.87
2381,West,Electronics,credit_card,415.02
2382,North,Clothing,credit_card,387.36
2383,East,Clothing,cash,303.82
2384,North,Electronics,cash,370.7
2385,East,Electronics,credit_card,78.22
2386,West,Clothing,debit_card,172.56
2387,South,Clothing,credit_card,276.33
2388,East,Electronics,credit_card,414.21
2389,North,Grocery,credit_card,260.66
2390,West,Clothing,credit_card,456.96
2391,North,Clothing,debit_card,198.84
2392,East,Grocery,credit_card,461.63
2393,West,Electronics,debit_card,93.08
2394,North,Clothing,credit_card,478.67
2395,East,Grocery,credit_card,311.69
2396,North,Grocery,credit_card,448.84
2397,South,Clothing,debit_card,269.94
2398,South,Sports,credit_card,447.63
2399,East,Grocery,debit_card,438.95
2400,East,Sports,cash,190.87
2401,East,Electronics,credit_card,432.24
2402,South,Clothing,debit_card,82.41
2403,West,Sports,credit_card,65.45
2404,West,Grocery,credit_card,54.32
2405,South,Clothing,debit_card,182.78
2406,West,Sports,debit_card,349.78
2407,West,Grocery,credit_card,403.05
2408,South,Sports,debit_card,279.18
2409,West,Clothing,debit_card,50.97
2410,West,Clothing,cash,52.75
2411,East,Electronics,credit_card,497.01
2412,North,Grocery,cash,242.22
2413,South,Electronics,credit_card,456.57
2414,East,Clothing,debit_card,235.59
2415,West,Clothing,credit_card,415.63
2416,North,Clothing,credit_card,481.41
2417,South,Sports,cash,22.91
2418,West,Grocery,credit_card,353.69
2419,North,Sports,cash,436.53
2420,North,Clothing,debit_card,79.23
2421,South,Electronics,credit_card,288.9
2422,West,Clothing,credit_card,240.18
2423,South,Grocery,debit_card,211.65
2424,East,Sports,cash,350.67
2425,East,Electronics,credit_card,39.4
2426,North,Clothing,cash,88.57
2427,West,Sports,cash,474.64
2428,West,Grocery,cash,255.92
2429,South,Sports,credit_card,143.2
2430,North,Sports,credit_card,374.14
2431,West,Electronics,credit_card,202.22
2432,North,Sports,debit_card,163.46
2433,West,Sports,credit_card,36.79
2434,East,Sports,credit_card,142.26
2435,North,Electronics,debit_card,305.56
2436,East,Electronics,credit_card,148.28
2437,North,Electronics,credit_card,302.58
2438,East,Clothing,cash,108.85
2439,North,Clothing,debit_card,51.67
2440,North,Sports,credit_card,33.54
2441,North,Grocery,credit_card,490.47
2442,East,Sports,cash,105.49
2443,West,Grocery,credit_card,354.3
2444,North,Grocery,debit_card,449.29
2445,North,Clothing,credit_card,297.72
2446,West,Sports,cash,435.72
2447,North,Grocery,credit_card,84.25
2448,West,Electronics,cash,55.71
2449,South,Clothing,cash,330.57
2450,South,Grocery,debit_card,394.82
2451,East,Grocery,debit_card,315.5
2452,West,Electronics,cash,389.35
2453,West,Clothing,credit_card,498.53
2454,North,Clothing,cash,317.62
2455,West,Electronics,credit_card,79.89
2456,East,Electronics,debit_card,56.12
2457,East,Clothing,debit_card,89.12
2458,East,Grocery,debit_card,53.72
2459,South,Sports,debit_card,493.21
2460,East,Sports,cash,462.84
2461,North,Sports,credit_card,188.1
2462,East,Sports,debit_card,429.93
2463,South,Sports,debit_card,261.11
2464,East,Grocery,credit_card,344.28
2465,West,Grocery,cash,30.91
2466,North,Clothing,cash,412.41
2467,North,Clothing,credit_card,152.42
2468,South,Sports,credit_card,119.3
2469,West,Electronics,debit_card,238.28
2470,West,Electronics,credit_card,98.33
2471,North,Sports,debit_card,107.74
2472,East,Electronics,debit_card,177.79
2473,West,Clothing,cash,373.23
2474,North,Grocery,debit_card,28.76
2475,South,Sports,credit_card,323.71
2476,East,Electronics,cash,389.36
2477,North,Grocery,debit_card,489.49
2478,South,Electronics,credit_card,435.33
2479,West,Grocery,debit_card,321.49
2480,North,Clothing,credit_card,144.21
2481,North,Grocery,cash,231.2
2482,West,Clothing,cash,447.61
2483,South,Electronics,credit_card,448.53
2484,West,Grocery,debit_card,90.62
2485,East,Sports,debit_card,242.99
2486,South,Sports,debit_card,457.17
2487,West,Electronics,cash,393.71
2488,South,Electronics,cash,337.3
2489,South,Grocery,cash,493.32
2490,East,Electronics,credit_card,449.29
2491,South,Sports,debit_card,65.67
2492,West,Grocery,cash,363.92
2493,West,Clothing,cash,230.17
2494,North,Electronics,credit_card,375.4
2495,South,Sports,cash,277.58
2496,South,Sports,credit_card,180.56
2497,South,Electronics,debit_card,408.75
2498,North,Grocery,debit_card,256.02
2499,North,Sports,cash,499.53
2500,West,Sports,debit_card,182.58
2501,West,Grocery,credit_card,463.91
2502,West,Sports,debit_card,96.68
2503,South,Sports,debit_card,149.66
2504,West,Grocery,cash,313.98
2505,North,Electronics,credit_card,53.92
2506,North,Sports,credit_card,253.24
2507,North,Sports,cash,294.8
2508,North,Grocery,debit_card,113.82
2509,West,Sports,credit_card,105.82
2510,West,Electronics,debit_card,484.13
2511,West,Sports,cash,354.88
2512,West,Electronics,debit_card,393.28
2513,East,Grocery,cash,139.6
2514,West,Clothing,credit_card,451.09
2515,West,Electronics,credit_card,22.86
2516,East,Grocery,debit_card,93.5
2517,West,Clothing,cash,487.01
2518,South,Sports,credit_card,402.65
2519,West,Clothing,cash,201.3
2520,South,Sports,debit_card,263.47
2521,West,Clothing,credit_card,357.91
2522,South,Electronics,cash,292.7
2523,West,Grocery,cash,87.94
2524,East,Clothing,credit_card,55.7
2525,West,Electronics,cash,387.32
2526,South,Electronics,cash,356.71
2527,North,Sports,credit_card,373.75
2528,South,Sports,cash,319.44
2529,East,Clothing,credit_card,329.74
2530,South,Grocery,credit_card,272.35
2531,South,Sports,debit_card,333.04
2532,East,Electronics,credit_card,317.44
2533,North,Electronics,debit_card,464.33
2534,North,Electronics,credit_card,148.41
2535,South,Electronics,credit_card,252.18
2536,East,Clothing,debit_card,59.33
2537,North,Sports,credit_card,248.39
2538,North,Clothing,cash,215.75
2539,East,Sports,credit_card,98.11
2540,North,Clothing,cash,287.97
2541,North,Electronics,debit_card,496.93
2542,West,Electronics,credit_card,265.66
2543,East,Electronics,credit_card,306.99
2544,North,Clothing,credit_card,434.77
2545,North,Clothing,credit_card,170.49
2546,South,Electronics,cash,348.88
2547,South,Grocery,debit_card,245.97
2548,North,Grocery,cash,280.23
2549,East,Sports,cash,406.42
2550,West,Sports,credit_card,132.55
2551,South,Grocery,debit_card,60.42
2552,East,Clothing,credit_card,477.34
2553,West,Sports,debit_card,217.63
2554,East,Grocery,cash,62.7
2555,West,Sports,credit_card,287.9
2556,East,Electronics,debit_card,91.95
2557,North,Grocery,cash,210.81
2558,East,Sports,credit_card,66.18
2559,East,Sports,credit_card,185.29
2560,North,Clothing,cash,192.11
2561,South,Grocery,credit_card,14.72
2562,North,Grocery,credit_card,238.03
2563,East,Clothing,cash,42.46
2564,East,Clothing,cash,116.56
2565,East,Electronics,cash,447.41
2566,West,Sports,debit_card,408.56
2567,South,Clothing,credit_card,403.34
2568,West,Electronics,debit_card,216.41
2569,North,Sports,credit_card,304.7
2570,West,Clothing,cash,20.42
2571,North,Electronics,debit_card,149.34
2572,West,Electronics,cash,459.84
2573,North,Grocery,cash,17.97
2574,West,Electronics,debit_card,364.39
2575,East,Grocery,debit_card,206.17
2576,East,Sports,cash,33.07
2577,East,Sports,debit_card,425.85
2578,North,Grocery,cash,60.34
2579,South,Electronics,credit_card,77.98
2580,East,Sports,credit_card,93.39
2581,South,Grocery,cash,494.89
2582,North,Grocery,credit_card,64.29
2583,East,Electronics,debit_card,171.37
2584,West,Grocery,cash,93.47
2585,South,Sports,credit_card,71.88
2586,South,Sports,cash,228.92
2587,North,Clothing,cash,244.18
2588,West,Grocery,debit_card,388.6
2589,West,Clothing,credit_card,139.27
2590,East,Electronics,debit_card,283.67
2591,South,Clothing,cash,48.23
2592,West,Electronics,credit_card,16.43
2593,South,Sports,debit_card,102.08
2594,North,Grocery,credit_card,408.86
2595,East,Grocery,cash,232.47
2596,South,Electronics,credit_card,117.2
2597,East,Sports,debit_card,435.25
2598,South,Sports,credit_card,43.63
2599,West,Clothing,cash,160.5
2600,North,Clothing,debit_card,439.34
2601,North,Clothing,credit_card,448.11
2602,South,Grocery,credit_card,243.36
2603,West,Grocery,debit_card,67.98
2604,North,Grocery,debit_card,113.91
2605,West,Sports,cash,173.53
2606,West,Grocery,debit_card,57.93
2607,West,Sports,credit_card,154.06
2608,West,Clothing,cash,145.2
2609,West,Sports,credit_card,343.77
2610,South,Electronics,credit_card,66.44
2611,North,Grocery,credit_card,42.27
2612,North,Grocery,credit_card,442.47
2613,West,Sports,debit_card,59.64
2614,East,Sports,credit_card,93.8
2615,South,Grocery,cash,151.12
2616,East,Electronics,credit_card,100.69
2617,West,Grocery,cash,126.92
2618,East,Electronics,credit_card,101.8
2619,West,Clothing,credit_card,336.36
2620,West,Grocery,credit_card,96.98
2621,East,Electronics,credit_card,342.81
2622,North,Grocery,debit_card,295.75
2623,West,Clothing,debit_card,63.6
2624,North,Grocery,credit_card,267.38
2625,South,Clothing,credit_card,59.0
2626,East,Sports,debit_card,370.06
2627,East,Sports,debit_card,188.5
2628,North,Grocery,debit_card,357.98
2629,West,Electronics,debit_card,346.03
2630,North,Clothing,debit_card,429.57
2631,South,Grocery,debit_card,25.14
2632,West,Grocery,credit_card,374.74
2633,South,Sports,cash,62.89
2634,East,Sports,cash,95.73
2635,East,Grocery,debit_card,298.68
2636,East,Grocery,credit_card,30.14
2637,East,Electronics,debit_card,399.71
2638,East,Grocery,credit_card,485.04
2639,West,Clothing,debit_card,343.65
2640,East,Clothing,debit_card,248.54
2641,North,Grocery,credit_card,232.39
2642,South,Grocery,cash,70.48
2643,West,Grocery,credit_card,220.86
2644,North,Electronics,debit_card,77.48
2645,East,Clothing,credit_card,359.47
2646,South,Clothing,debit_card,296.76
2647,North,Grocery,credit_card,25.75
2648,East,Clothing,cash,322.15
2649,West,Sports,credit_card,447.59
2650,East,Grocery,credit_card,286.31
2651,East,Clothing,cash,386.15
2652,East,Clothing,debit_card,281.6
2653,East,Grocery,credit_card,155.69
2654,West,Clothing,debit_card,393.38
2655,West,Electronics,credit_card,268.02
2656,East,Grocery,debit_card,183.55
2657,West,Sports,debit_card,236.03
2658,North,Sports,credit_card,380.37
2659,East,Clothing,cash,260.98
2660,South,Grocery,credit_card,380.11
2661,West,Clothing,debit_card,338.34
2662,West,Sports,credit_card,51.48
2663,East,Electronics,debit_card,301.23
2664,East,Sports,cash,172.34
2665,North,Electronics,cash,296.46
2666,North,Clothing,cash,80.63
2667,West,Clothing,credit_card,448.58
2668,South,Grocery,cash,162.34
2669,North,Sports,cash,347.01
2670,North,Electronics,credit_card,84.98
2671,North,Electronics,credit_card,110.1
2672,West,Electronics,cash,227.47
2673,North,Electronics,debit_card,208.23
2674,South,Clothing,cash,137.53
2675,West,Electronics,debit_card,81.66
2676,North,Clothing,credit_card,411.09
2677,South,Clothing,cash,373.42
2678,South,Sports,debit_card,152.12
2679,North,Sports,debit_card,337.17
2680,West,Sports,cash,401.93
2681,West,Sports,debit_card,82.6
2682,East,Sports,credit_card,286.46
2683,North,Grocery,credit_card,326.1
2684,West,Electronics,debit_card,481.77
2685,West,Sports,debit_card,14.47
2686,South,Grocery,cash,429.36
2687,South,Grocery,cash,267.28
2688,North,Clothing,cash,84.19
2689,East,Sports,cash,430.75
2690,South,Grocery,cash,158.44
2691,West,Electronics,cash,247.03
2692,West,Clothing,cash,357.17
2693,East,Clothing,cash,168.8
2694,East,Sports,credit_card,32.02
2695,South,Clothing,credit_card,335.98
2696,West,Sports,debit_card,382.36
2697,South,Electronics,credit_card,366.8
2698,West,Sports,credit_card,40.34
2699,East,Electronics,credit_card,424.93
2700,North,Sports,debit_card,307.2
2701,North,Clothing,debit_card,62.75
2702,West,Sports,credit_card,494.55
2703,South,Clothing,debit_card,250.64
2704,East,Clothing,credit_card,373.66
2705,West,Clothing,credit_card,295.23
2706,North,Clothing,credit_card,406.9
2707,North,Grocery,debit_card,288.46
2708,North,Grocery,credit_card,344.36
2709,West,Clothing,credit_card,289.48
2710,West,Grocery,debit_card,313.05
2711,South,Electronics,debit_card,219.48
2712,West,Electronics,cash,48.29
2713,East,Electronics,credit_card,254.37
2714,North,Grocery,credit_card,119.77
2715,East,Grocery,debit_card,354.6
2716,North,Clothing,debit_card,46.64
2717,South,Grocery,debit_card,313.14
2718,North,Sports,debit_card,330.08
2719,North,Grocery,debit_card,137.83
2720,East,Electronics,credit_card,110.07
2721,East,Electronics,credit_card,251.84
2722,North,Grocery,credit_card,475.45
2723,North,Sports,credit_card,142.55
2724,North,Electronics,credit_card,253.33
2725,South,Grocery,debit_card,244.02
2726,South,Electronics,credit_card,22.91
2727,South,Sports,cash,344.96
2728,North,Sports,credit_card,199.69
2729,West,Clothing,debit_card,353.66
2730,South,Electronics,debit_card,67.82
2731,East,Grocery,credit_card,178.13
2732,North,Clothing,credit_card,55.08
2733,North,Clothing,debit_card,376.26
2734,North,Electronics,cash,132.46
2735,North,Electronics,credit_card,72.09
2736,South,Grocery,credit_card,163.92
2737,South,Grocery,credit_card,307.0
2738,West,Electronics,cash,47.63
2739,East,Clothing,debit_card,355.58
2740,East,Clothing,debit_card,359.44
2741,East,Grocery,cash,129.66
2742,East,Grocery,cash,275.3
2743,North,Electronics,debit_card,451.21
2744,West,Grocery,credit_card,109.74
2745,South,Clothing,debit_card,373.54
2746,South,Electronics,debit_card,365.21
2747,South,Electronics,credit_card,352.19
2748,West,Electronics,credit_card,254.46
2749,North,Grocery,debit_card,298.24
2750,East,Electronics,credit_card,146.76
2751,West,Sports,credit_card,432.76
2752,West,Sports,credit_card,119.98
2753,West,Clothing,cash,221.23
2754,North,Grocery,credit_card,275.36
2755,East,Electronics,cash,379.69
2756,East,Grocery,cash,116.11
2757,North,Grocery,cash,416.33
2758,West,Sports,cash,465.0
2759,North,Electronics,cash,200.17
2760,East,Sports,debit_card,290.58
2761,East,Clothing,debit_card,238.99
2762,South,Clothing,credit_card,147.54
2763,East,Electronics,credit_card,387.96
2764,East,Grocery,cash,203.35
2765,East,Grocery,debit_card,333.02
2766,North,Electronics,debit_card,288.54
2767,East,Grocery,credit_card,227.47
2768,North,Sports,credit_card,238.56
2769,East,Sports,cash,423.72
2770,South,Sports,credit_card,293.99
2771,North,Grocery,cash,280.21
2772,North,Sports,credit_card,136.42
2773,East,Grocery,debit_card,72.34
2774,South,Clothing,cash,331.43
2775,South,Electronics,cash,28.87
2776,West,Grocery,credit_card,281.17
2777,South,Electronics,cash,496.07
2778,East,Electronics,cash,424.02
2779,East,Electronics,cash,125.0
2780,North,Electronics,cash,227.47
2781,North,Clothing,credit_card,169.64
2782,East,Sports,credit_card,324.52
2783,East,Clothing,credit_card,170.0
2784,East,Grocery,debit_card,449.72
2785,East,Sports,debit_card,314.74
2786,South,Grocery,credit_card,152.53
2787,South,Electronics,credit_card,308.43
2788,East,Grocery,credit_card,195.63
2789,North,Clothing,debit_card,383.68
2790,North,Electronics,credit_card,287.05
2791,West,Electronics,cash,401.12
2792,West,Sports,debit_card,141.9
2793,East,Clothing,debit_card,129.11
2794,East,Clothing,debit_card,164.26
2795,North,Clothing,debit_card,369.07
2796,West,Grocery,credit_card,182.47
2797,North,Grocery,cash,247.24
2798,South,Sports,debit_card,122.58
2799,South,Clothing,debit_card,340.31
2800,South,Grocery,debit_card,177.37
2801,North,Electronics,debit_card,216.3
2802,South,Sports,cash,441.91
2803,South,Clothing,debit_card,17.6
2804,North,Sports,debit_card,385.1
2805,West,Electronics,credit_card,436.03
2806,West,Electronics,cash,91.8
2807,North,Clothing,cash,434.77
2808,West,Sports,debit_card,72.45
2809,South,Grocery,credit_card,175.04
2810,East,Electronics,cash,32.17
2811,East,Sports,debit_card,319.11
2812,West,Grocery,debit_card,353.06
2813,South,Electronics,credit_card,448.84
2814,East,Sports,debit_card,167.01
2815,South,Grocery,credit_card,123.81
2816,West,Grocery,credit_card,286.42
2817,West,Grocery,debit_card,198.19
2818,South,Clothing,credit_card,408.85
2819,South,Sports,cash,146.35
2820,East,Electronics,debit_card,149.55
2821,North,Grocery,debit_card,248.45
2822,South,Clothing,debit_card,470.21
2823,East,Electronics,credit_card,336.55
2824,South,Electronics,credit_card,280.56
2825,South,Electronics,cash,452.25
2826,South,Electronics,debit_card,417.93
2827,North,Grocery,credit_card,148.1
2828,West,Sports,cash,71.83
2829,West,Grocery,credit_card,360.96
2830,North,Sports,debit_card,251.7
2831,North,Clothing,debit_card,368.5
2832,North,Grocery,credit_card,374.7
2833,South,Electronics,debit_card,86.8
2834,East,Grocery,debit_card,319.01
2835,North,Grocery,credit_card,222.36
2836,East,Clothing,cash,333.95
2837,North,Electronics,credit_card,77.07
2838,West,Clothing,cash,105.88
2839,West,Clothing,debit_card,408.8
2840,West,Grocery,credit_card,107.3
2841,North,Clothing,credit_card,222.82
2842,West,Clothing,cash,97.28
2843,West,Grocery,cash,196.34
2844,South,Grocery,debit_card,269.93
2845,South,Grocery,credit_card,438.77
2846,West,Sports,cash,202.18
2847,East,Sports,debit_card,57.3
2848,North,Grocery,debit_card,484.99
2849,East,Clothing,cash,218.18
2850,South,Sports,debit_card,333.7
2851,East,Sports,cash,72.75
2852,West,Sports,cash,211.88
2853,South,Electronics,debit_card,141.28
2854,South,Sports,credit_card,285.51
2855,East,Grocery,cash,165.63
2856,West,Sports,debit_card,205.35
2857,North,Grocery,debit_card,366.81
2858,East,Electronics,debit_card,229.34
2859,South,Clothing,cash,111.04
2860,North,Grocery,credit_card,306.43
2861,North,Electronics,debit_card,54.22
2862,East,Grocery,cash,41.1
2863,North,Clothing,debit_card,272.38
2864,South,Sports,cash,122.37
2865,South,Grocery,debit_card,212.56
2866,South,Electronics,credit_card,424.29
2867,North,Sports,debit_card,30.72
2868,East,Grocery,credit_card,122.7
2869,South,Electronics,debit_card,377.46
2870,West,Sports,credit_card,410.96
2871,East,Electronics,credit_card,46.21
2872,West,Electronics,credit_card,373.9
2873,South,Electronics,cash,298.22
2874,West,Clothing,cash,431.06
2875,East,Sports,cash,374.31
2876,East,Grocery,debit_card,109.31
2877,East,Sports,debit_card,152.71
2878,North,Clothing,debit_card,284.89
2879,West,Grocery,cash,271.27
2880,South,Sports,credit_card,496.65
2881,West,Grocery,cash,360.14
2882,West,Clothing,cash,487.84
2883,West,Clothing,debit_card,191.21
2884,North,Grocery,debit_card,80.45
2885,North,Electronics,cash,92.94
2886,West,Clothing,credit_card,79.25
2887,West,Clothing,credit_card,386.03
2888,East,Sports,debit_card,372.85
2889,South,Electronics,debit_card,347.61
2890,West,Electronics,debit_card,348.29
2891,West,Sports,debit_card,480.14
2892,South,Grocery,debit_card,357.35
2893,North,Electronics,debit_card,352.64
2894,West,Clothing,credit_card,89.43
2895,North,Clothing,credit_card,224.42
2896,North,Electronics,debit_card,252.64
2897,West,Clothing,cash,438.37
2898,West,Sports,credit_card,155.41
2899,West,Grocery,cash,461.77
2900,East,Grocery,cash,445.88
2901,South,Clothing,debit_card,266.39
2902,South,Grocery,cash,306.21
2903,West,Sports,credit_card,468.74
2904,South,Clothing,cash,360.39
2905,West,Electronics,debit_card,213.99
2906,South,Sports,credit_card,496.72
2907,North,Grocery,cash,101.96
2908,North,Sports,debit_card,56.41
2909,West,Clothing,credit_card,181.72
2910,South,Grocery,cash,16.92
2911,South,Grocery,debit_card,412.17
2912,West,Grocery,debit_card,316.01
2913,West,Grocery,cash,275.1
2914,South,Electronics,cash,84.69
2915,South,Grocery,credit_card,138.84
2916,North,Clothing,cash,297.79
2917,West,Grocery,cash,388.27
2918,East,Sports,credit_card,92.37
2919,South,Clothing,credit_card,465.48
2920,South,Clothing,credit_card,242.98
2921,North,Grocery,credit_card,449.02
2922,North,Clothing,cash,405.54
2923,West,Sports,debit_card,158.25
2924,North,Clothing,cash,202.69
2925,West,Sports,debit_card,162.76
2926,East,Electronics,cash,422.67
2927,South,Grocery,cash,80.01
2928,West,Sports,debit_card,350.6
2929,East,Electronics,cash,450.88
2930,East,Clothing,credit_card,434.41
2931,West,Grocery,cash,217.8
2932,South,Sports,debit_card,97.71
2933,North,Clothing,debit_card,186.89
2934,South,Electronics,cash,162.09
2935,North,Grocery,debit_card,256.37
2936,North,Grocery,credit_card,327.14
2937,West,Sports,credit_card,497.91
2938,East,Grocery,cash,38.04
2939,North,Sports,cash,319.8
2940,West,Clothing,debit_card,377.47
2941,North,Electronics,debit_card,24.13
2942,South,Clothing,credit_card,50.58
2943,North,Electronics,debit_card,322.36
2944,North,Grocery,credit_card,430.37
2945,East,Clothing,cash,310.86
2946,North,Grocery,cash,425.63
2947,East,Clothing,cash,363.85
2948,East,Electronics,cash,207.55
2949,North,Electronics,credit_card,414.27
2950,South,Grocery,credit_card,94.57
2951,North,Grocery,cash,107.35
2952,West,Clothing,cash,375.95
2953,North,Grocery,debit_card,284.67
2954,North,Grocery,debit_card,288.4
2955,North,Sports,credit_card,66.97
2956,North,Clothing,cash,52.34
2957,East,Electronics,credit_card,396.48
2958,South,Grocery,debit_card,49.82
2959,South,Grocery,cash,324.74
2960,South,Clothing,debit_card,36.13
2961,East,Clothing,debit_card,78.81
2962,East,Sports,credit_card,419.28
2963,East,Clothing,credit_card,489.85
2964,East,Sports,debit_card,55.28
2965,East,Grocery,debit_card,388.46
2966,West,Clothing,credit_card,475.34
2967,West,Clothing,cash,288.67
2968,West,Grocery,cash,407.35
2969,East,Clothing,debit_card,352.83
2970,East,Electronics,cash,388.97
2971,East,Clothing,debit_card,137.81
2972,North,Clothing,debit_card,78.51
2973,East,Grocery,cash,195.18
2974,North,Grocery,cash,61.26
2975,East,Electronics,credit_card,216.49
2976,East,Grocery,cash,452.46
2977,South,Grocery,debit_card,89.75
2978,South,Electronics,debit_card,406.52
2979,West,Sports,cash,205.67
2980,South,Grocery,cash,192.88
2981,East,Sports,cash,206.57
2982,North,Clothing,cash,62.85
2983,West,Grocery,cash,206.37
2984,North,Clothing,cash,91.53
2985,East,Clothing,cash,378.41
2986,South,Grocery,credit_card,485.46
2987,East,Clothing,debit_card,234.77
2988,South,Sports,credit_card,332.72
2989,South,Clothing,debit_card,160.69
2990,South,Clothing,credit_card,223.91
2991,South,Clothing,cash,282.12
2992,East,Electronics,debit_card,88.07
2993,North,Sports,cash,346.53
2994,South,Sports,cash,194.38
2995,West,Clothing,credit_card,199.91
2996,East,Clothing,debit_card,388.9
2997,East,Sports,cash,202.99
2998,North,Grocery,debit_card,338.24
2999,North,Clothing,cash,97.3
3000,South,Grocery,debit_card,176.53
3001,North,Sports,credit_card,326.33
3002,South,Sports,credit_card,31.68
3003,East,Sports,credit_card,176.4
3004,South,Sports,credit_card,149.63
3005,West,Sports,credit_card,137.9
3006,West,Clothing,credit_card,205.13
3007,North,Sports,credit_card,179.68
3008,North,Sports,credit_card,88.83
3009,South,Sports,cash,232.8
3010,West,Sports,debit_card,387.97
3011,East,Sports,debit_card,373.61
3012,North,Sports,cash,192.68
3013,West,Grocery,cash,486.17
3014,North,Clothing,debit_card,270.54
3015,West,Electronics,credit_card,13.41
3016,East,Clothing,cash,408.29
3017,West,Sports,credit_card,237.73
3018,North,Electronics,debit_card,235.52
3019,North,Grocery,debit_card,218.59
3020,East,Electronics,cash,140.95
3021,East,Grocery,debit_card,18.58
3022,East,Grocery,cash,27.45
3023,North,Grocery,cash,27.94
3024,West,Clothing,credit_card,51.18
3025,North,Clothing,cash,80.88
3026,West,Sports,debit_card,179.24
3027,West,Clothing,cash,412.04
3028,West,Electronics,credit_card,170.03
3029,North,Clothing,cash,488.65
3030,North,Sports,cash,490.33
3031,North,Grocery,cash,377.14
3032,West,Sports,credit_card,100.13
3033,East,Electronics,debit_card,482.93
3034,South,Grocery,debit_card,311.63
3035,South,Electronics,debit_card,290.93
3036,South,Sports,debit_card,375.97
3037,South,Grocery,cash,339.01
3038,West,Clothing,cash,149.61
3039,North,Sports,credit_card,19.17
3040,West,Clothing,debit_card,140.86
3041,East,Electronics,credit_card,120.16
3042,East,Clothing,credit_card,309.58
3043,West,Sports,cash,301.66
3044,West,Sports,cash,16.16
3045,East,Grocery,debit_card,413.09
3046,South,Sports,cash,254.5
3047,South,Sports,debit_card,207.44
3048,North,Sports,cash,492.62
3049,North,Clothing,cash,492.59
3050,East,Grocery,debit_card,377.92
3051,West,Sports,credit_card,86.39
3052,South,Grocery,cash,221.45
3053,North,Grocery,cash,374.59
3054,South,Sports,cash,74.53
3055,North,Electronics,debit_card,116.97
3056,North,Grocery,credit_card,433.8
3057,West,Sports,debit_card,378.13
3058,West,Grocery,debit_card,387.54
3059,North,Grocery,cash,272.46
3060,West,Clothing,debit_card,252.47
3061,West,Grocery,debit_card,86.91
3062,South,Sports,debit_card,11.64
3063,East,Sports,cash,94.41
3064,North,Sports,cash,330.02
3065,West,Sports,credit_card,321.84
3066,South,Clothing,cash,313.76
3067,North,Sports,credit_card,169.26
3068,South,Clothing,cash,316.49
3069,North,Grocery,credit_card,374.05
3070,West,Clothing,credit_card,234.31
3071,South,Clothing,debit_card,469.2
3072,South,Grocery,credit_card,153.56
3073,North,Clothing,cash,235.98
3074,South,Sports,credit_card,400.41
3075,West,Electronics,cash,420.56
3076,South,Clothing,debit_card,363.8
3077,North,Electronics,cash,25.84
3078,West,Sports,debit_card,44.48
3079,West,Grocery,cash,273.3
3080,North,Sports,debit_card,415.6
3081,North,Grocery,debit_card,415.87
3082,North,Grocery,debit_card,361.15
3083,West,Sports,credit_card,60.78
3084,East,Electronics,cash,92.79
3085,West,Grocery,credit_card,457.36
3086,West,Clothing,debit_card,57.59
3087,North,Sports,cash,250.87
3088,South,Grocery,debit_card,154.69
3089,West,Grocery,debit_card,352.79
3090,East,Electronics,credit_card,82.53
3091,East,Electronics,credit_card,441.28
3092,East,Grocery,debit_card,472.95
3093,South,Grocery,debit_card,359.41
3094,East,Clothing,cash,404.55
3095,South,Clothing,cash,153.24
3096,West,Grocery,cash,121.68
3097,South,Grocery,credit_card,296.28
3098,East,Grocery,cash,259.21
3099,West,Sports,cash,451.0
3100,East,Clothing,cash,427.78
3101,East,Grocery,debit_card,434.05
3102,West,Clothing,cash,246.21
3103,West,Sports,credit_card,337.68
3104,North,Grocery,credit_card,161.56
3105,South,Clothing,debit_card,308.23
3106,North,Clothing,debit_card,254.41
3107,North,Clothing,cash,109.24
3108,North,Sports,cash,58.43
3109,East,Electronics,debit_card,281.11
3110,North,Electronics,debit_card,287.68
3111,South,Clothing,debit_card,400.66
3112,South,Clothing,credit_card,347.92
3113,West,Clothing,credit_card,489.89
3114,East,Grocery,credit_card,374.12
3115,North,Clothing,cash,158.35
3116,South,Clothing,credit_card,296.98
3117,West,Sports,credit_card,273.1
3118,North,Grocery,cash,45.8
3119,West,Electronics,debit_card,50.86
3120,South,Electronics,cash,298.79
3121,West,Grocery,cash,14.71
3122,West,Electronics,cash,444.39
3123,South,Sports,credit_card,133.36
3124,West,Grocery,debit_card,319.25
3125,East,Sports,cash,149.04
3126,East,Grocery,cash,132.02
3127,East,Grocery,cash,225.62
3128,South,Sports,credit_card,166.41
3129,West,Sports,credit_card,97.61
3130,West,Grocery,credit_card,463.39
3131,West,Grocery,cash,346.61
3132,South,Clothing,credit_card,383.8
3133,South,Grocery,cash,159.64
3134,West,Electronics,cash,157.03
3135,South,Clothing,debit_card,86.63
3136,West,Clothing,credit_card,308.96
3137,South,Grocery,cash,490.77
3138,West,Grocery,credit_card,467.09
3139,West,Grocery,debit_card,81.04
3140,East,Grocery,cash,164.52
3141,East,Sports,cash,202.84
3142,West,Electronics,debit_card,37.1
3143,West,Grocery,cash,404.63
3144,West,Grocery,credit_card,411.08
3145,South,Clothing,cash,361.17
3146,East,Grocery,credit_card,167.7
3147,West,Grocery,cash,284.39
